Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1999.03,1281.66,16.45,38.38,165.00,1999.21,5.23,2527.73,32.44,"1,064,164.17",75.69,"31,866.97",41.36,,45.55,,0.23%,1.01,30.41,-5.92%,4.06%,-9.98%,,,,
1999.04,1334.76,16.45,39.26,166.20,1999.29,5.18,2613.45,32.21,"1,101,381.34",76.87,"32,395.51",42.70,,46.97,,0.21%,0.98,30.44,-5.18%,3.95%,-9.12%,,,,
1999.05,1332.07,16.45,40.14,166.20,1999.37,5.54,2608.18,32.21,"1,100,292.82",78.59,"33,155.73",42.56,,46.75,,-0.20%,0.98,29.74,-4.58%,3.87%,-8.45%,,,,
1999.06,1322.55,16.45,41.02,166.20,1999.46,5.90,2589.54,32.21,"1,093,561.59",80.32,"33,917.73",42.18,,46.27,,-0.57%,1.01,29.07,-4.33%,3.66%,-8.00%,,,,
1999.07,1380.99,16.51,42.00,166.70,1999.54,5.79,2695.85,32.24,"1,139,592.67",81.99,"34,658.39",43.83,,48.01,,-0.54%,0.99,29.37,-4.59%,3.75%,-8.34%,,,,
1999.08,1327.49,16.58,42.98,167.10,1999.62,5.94,2585.21,32.28,"1,093,959.42",83.70,"35,419.01",41.93,,45.87,,-0.58%,1.01,29.11,-3.47%,3.82%,-7.29%,,,,
1999.09,1318.17,16.64,43.96,167.90,1999.71,5.92,2554.83,32.25,"1,082,240.43",85.20,"36,091.92",41.32,,45.15,,-0.51%,0.99,29.16,-3.03%,3.99%,-7.02%,,,,
1999.1,1300.01,16.66,45.36,168.20,1999.79,6.11,2515.14,32.23,"1,066,564.66",87.76,"37,217.35",40.55,,44.26,,-0.68%,1.01,28.84,-2.66%,4.13%,-6.80%,,,,
1999.11,1391.00,16.67,46.77,168.30,1999.87,6.03,2689.58,32.24,"1,141,676.58",90.43,"38,384.19",43.21,,47.09,,-0.77%,0.99,29.14,-3.13%,4.04%,-7.17%,,,,
1999.12,1428.68,16.69,48.17,168.30,1999.96,6.28,2762.44,32.27,"1,173,744.35",93.14,"39,574.48",44.20,,48.11,,-1.09%,0.98,28.75,-3.17%,4.06%,-7.23%,,,,
2000.01,1425.59,16.71,49.10,168.80,2000.04,6.66,2748.30,32.22,"1,168,877.38",94.65,"40,255.60",43.77,,47.59,,-1.52%,1.02,28.03,-3.03%,4.20%,-7.23%,,,,
2000.02,1388.87,16.74,50.02,169.80,2000.12,6.52,2661.74,32.08,"1,133,200.02",95.87,"40,814.79",42.19,,45.81,,-1.28%,1.02,28.30,-3.02%,4.16%,-7.18%,,,,
2000.03,1442.21,16.76,50.95,171.20,2000.21,6.26,2741.36,31.86,"1,168,228.45",96.85,"41,270.85",43.22,,46.88,,-1.05%,1.03,28.76,-2.79%,3.95%,-6.75%,,,,
2000.04,1461.36,16.74,51.27,171.30,2000.29,5.99,2776.14,31.80,"1,184,178.76",97.40,"41,548.14",43.53,,47.16,,-0.81%,0.97,29.47,-2.55%,3.61%,-6.16%,,,,
2000.05,1418.48,16.72,51.60,171.50,2000.37,6.44,2691.54,31.73,"1,149,219.25",97.90,"41,802.41",41.97,,45.41,,-1.18%,1.03,28.62,-2.86%,4.31%,-7.17%,,,,
2000.06,1461.96,16.70,51.92,172.40,2000.46,6.10,2759.56,31.52,"1,179,384.03",98.00,"41,884.61",42.78,,46.25,,-0.89%,1.01,29.34,-3.45%,4.28%,-7.73%,,,,
2000.07,1473.00,16.58,52.51,172.80,2000.54,6.05,2773.96,31.23,"1,186,651.74",98.89,"42,304.85",42.76,,46.17,,-0.86%,1.02,29.53,-3.53%,4.41%,-7.93%,,,,
2000.08,1485.46,16.47,53.11,172.80,2000.62,5.83,2797.43,31.01,"1,197,795.01",100.01,"42,822.36",42.87,,46.24,,-0.74%,1.01,30.16,-3.55%,4.47%,-8.02%,,,,
2000.09,1468.05,16.35,53.70,173.70,2000.71,5.80,2750.32,30.63,"1,178,716.02",100.60,"43,116.41",41.90,,45.15,,-0.68%,1.01,30.22,-3.08%,4.52%,-7.59%,,,,
2000.1,1390.14,16.32,52.47,174.00,2000.79,5.74,2599.87,30.53,"1,115,326.98",98.12,"42,094.67",39.37,,42.38,,-0.52%,1.01,30.45,-2.11%,4.55%,-6.66%,,,,
2000.11,1378.04,16.30,51.23,174.10,2000.87,5.72,2575.76,30.46,"1,106,072.90",95.76,"41,122.03",38.78,,41.71,,-0.47%,1.04,30.63,-1.80%,4.30%,-6.10%,,,,
2000.12,1330.93,16.27,50.00,174.00,2000.96,5.24,2489.13,30.43,"1,069,963.25",93.51,"40,196.08",37.27,,40.06,,0.10%,1.01,31.93,-1.13%,3.40%,-4.53%,,,,
2001.01,1335.63,16.17,48.48,175.10,2001.04,5.16,2482.23,30.05,"1,068,072.78",90.10,"38,768.35",36.98,,39.71,,0.21%,1.01,32.06,-0.82%,3.25%,-4.07%,,,,
2001.02,1305.75,16.07,46.96,175.80,2001.12,5.10,2417.03,29.75,"1,041,087.36",86.93,"37,441.67",35.83,,38.46,,0.38%,1.02,32.22,-0.30%,3.02%,-3.32%,,,,
2001.03,1185.85,15.97,45.44,176.20,2001.21,4.89,2190.11,29.49,"944,402.18",83.92,"36,188.08",32.33,,34.68,,0.90%,0.98,32.81,0.46%,2.90%,-2.44%,,,,
2001.04,1189.84,15.88,42.56,176.90,2001.29,5.14,2188.78,29.21,"944,879.68",78.29,"33,795.24",32.17,,34.50,,0.69%,0.99,32.18,0.61%,3.02%,-2.41%,,,,
2001.05,1270.37,15.78,39.67,177.70,2001.37,5.39,2326.40,28.90,"1,005,328.50",72.65,"31,396.15",34.07,,36.52,,0.29%,1.01,31.56,0.01%,3.46%,-3.45%,,,,
2001.06,1238.71,15.69,36.79,178.00,2001.46,5.28,2264.60,28.68,"979,654.65",67.26,"29,095.99",33.07,,35.43,,0.47%,1.01,31.92,-0.09%,3.53%,-3.62%,,,,
2001.07,1204.45,15.71,33.96,177.50,2001.54,5.24,2208.17,28.80,"956,280.89",62.27,"26,965.41",32.16,,34.45,,0.55%,1.03,32.24,0.45%,3.44%,-2.99%,,,,
2001.08,1178.50,15.72,31.14,177.50,2001.62,4.97,2160.59,28.83,"936,718.03",57.08,"24,748.64",31.40,,33.63,,0.87%,1.02,33.07,-0.47%,3.80%,-4.27%,,,,
2001.09,1044.64,15.74,28.31,178.30,2001.71,4.73,1906.59,28.73,"827,633.23",51.67,"22,429.06",27.67,,29.63,,1.54%,1.02,33.68,0.67%,3.91%,-3.23%,,,,
2001.1,1076.59,15.74,27.10,177.70,2001.79,4.57,1971.53,28.82,"856,868.80",49.63,"21,571.82",28.58,,30.61,,1.53%,1.00,34.36,0.64%,3.58%,-2.94%,,,,
2001.11,1129.68,15.74,25.90,177.40,2001.87,4.65,2072.26,28.87,"901,689.90",47.50,"20,670.25",30.01,,32.14,,1.24%,0.97,34.33,0.32%,3.74%,-3.43%,,,,
2001.12,1144.93,15.74,24.69,176.70,2001.96,5.09,2108.55,28.99,"918,533.55",45.47,"19,807.84",30.50,,32.68,,0.70%,1.01,33.42,0.31%,4.09%,-3.78%,,,,
2002.01,1140.21,15.74,24.69,177.10,2002.04,5.04,2095.11,28.92,"913,730.51",45.37,"19,788.51",30.28,,32.45,,0.78%,1.01,33.61,0.79%,4.01%,-3.23%,,,,
2002.02,1100.67,15.73,24.70,177.80,2002.12,4.91,2014.50,28.80,"879,618.26",45.20,"19,736.74",29.09,,31.18,,1.05%,0.98,33.96,1.54%,3.88%,-2.34%,,,,
2002.03,1153.79,15.73,24.70,178.80,2002.21,5.28,2099.91,28.63,"917,954.70",44.95,"19,651.31",30.29,,32.48,,0.55%,1.01,32.95,1.32%,3.95%,-2.62%,,,,
2002.04,1111.93,15.83,25.38,179.80,2002.29,5.21,2012.47,28.66,"880,774.62",45.93,"20,103.84",29.01,,31.10,,0.81%,1.01,33.09,1.71%,4.00%,-2.29%,,,,
2002.05,1079.25,15.94,26.06,179.80,2002.37,5.16,1953.32,28.84,"855,940.32",47.17,"20,667.88",28.13,,30.17,,0.95%,1.02,33.36,1.69%,4.18%,-2.49%,,,,
2002.06,1014.02,16.04,26.74,179.90,2002.46,4.93,1834.24,29.01,"804,819.66",48.37,"21,223.33",26.39,,28.32,,1.38%,1.03,34.08,2.22%,4.16%,-1.94%,,,,
2002.07,903.59,15.96,27.84,180.10,2002.54,4.65,1632.67,28.84,"717,430.27",50.30,"22,104.34",23.46,,25.19,,2.13%,1.04,34.94,3.71%,4.01%,-0.30%,,,,
2002.08,912.55,15.88,28.94,180.70,2002.62,4.26,1643.39,28.60,"723,185.72",52.12,"22,934.63",23.59,,25.34,,2.50%,1.04,36.06,3.92%,3.50%,0.42%,,,,
2002.09,867.81,15.80,30.04,181.00,2002.71,3.87,1560.23,28.41,"687,631.60",54.01,"23,802.97",22.37,,24.03,,3.11%,1.00,37.28,4.71%,3.09%,1.62%,,,,
2002.1,854.63,15.89,29.22,181.30,2002.79,3.94,1533.99,28.52,"677,115.04",52.45,"23,153.36",21.96,,23.61,,3.10%,0.99,37.12,4.85%,3.12%,1.73%,,,,
2002.11,909.93,15.98,28.41,181.30,2002.87,4.05,1633.25,28.68,"721,983.76",50.99,"22,539.26",23.35,,25.11,,2.71%,1.01,36.91,3.93%,3.34%,0.59%,,,,
2002.12,899.18,16.07,27.59,180.90,2002.96,4.03,1617.52,28.91,"716,096.65",49.63,"21,972.36",23.10,,24.86,,2.76%,1.00,37.18,4.27%,3.24%,1.03%,,,,
2003.01,895.84,16.12,28.50,181.70,2003.04,4.05,1604.42,28.87,"711,360.65",51.04,"22,631.03",22.90,,24.65,,2.77%,1.02,37.08,4.74%,3.07%,1.67%,,,,
2003.02,837.03,16.17,29.41,183.10,2003.12,3.90,1487.63,28.74,"660,641.10",52.27,"23,212.38",21.21,,22.85,,3.31%,1.01,37.37,5.68%,2.86%,2.82%,,,,
2003.03,846.63,16.22,30.32,184.20,2003.21,3.81,1495.70,28.66,"665,288.08",53.57,"23,825.68",21.31,,22.97,,3.40%,0.99,37.55,5.86%,2.82%,3.04%,,,,
2003.04,890.03,16.20,31.73,183.80,2003.29,3.96,1575.80,28.69,"701,977.56",56.18,"25,025.84",22.43,,24.19,,2.97%,1.04,37.29,5.46%,3.10%,2.35%,,,,
2003.05,935.96,16.19,33.14,183.50,2003.37,3.57,1659.83,28.71,"740,475.61",58.77,"26,218.39",23.59,,25.45,,3.11%,1.02,38.69,5.35%,2.56%,2.79%,,,,
2003.06,988.00,16.17,34.55,183.70,2003.46,3.33,1750.21,28.64,"781,860.45",61.20,"27,341.37",24.83,,26.80,,3.13%,0.95,39.54,4.63%,1.99%,2.64%,,,,
2003.07,992.54,16.31,35.89,183.90,2003.54,3.98,1756.34,28.86,"785,673.40",63.51,"28,412.39",24.87,,26.84,,2.49%,0.97,37.51,4.92%,2.29%,2.62%,,,,
2003.08,989.53,16.45,37.24,184.60,2003.62,4.45,1744.37,29.00,"781,401.53",65.64,"29,404.66",24.64,,26.61,,2.07%,1.02,36.08,4.99%,2.56%,2.43%,,,,
2003.09,1019.44,16.59,38.58,185.20,2003.71,4.27,1791.27,29.15,"803,500.67",67.79,"30,407.93",25.24,,27.26,,2.16%,1.00,36.62,4.81%,2.35%,2.45%,,,,
2003.1,1038.73,16.86,41.97,185.00,2003.79,4.29,1827.14,29.65,"820,698.09",73.82,"33,157.76",25.68,,27.74,,2.02%,1.00,36.73,4.83%,2.54%,2.29%,,,,
2003.11,1049.90,17.12,45.35,184.50,2003.87,4.30,1851.80,30.20,"832,901.99",79.99,"35,979.50",25.95,,28.03,,1.94%,1.01,36.93,5.10%,2.44%,2.66%,,,,
2003.12,1080.64,17.39,48.74,184.30,2003.96,4.27,1908.08,30.71,"859,369.72",86.06,"38,760.07",26.64,,28.78,,1.86%,1.01,37.20,4.93%,2.23%,2.69%,,,,
2004.01,1132.52,17.60,49.83,185.20,2004.04,4.15,1989.97,30.93,"897,410.84",87.55,"39,482.74",27.66,,29.88,,1.86%,1.01,37.51,4.53%,2.17%,2.37%,,,,
2004.02,1143.36,17.81,50.91,186.20,2004.12,4.08,1998.23,31.13,"902,304.47",88.98,"40,179.23",27.65,,29.87,,1.95%,1.02,37.65,4.43%,2.25%,2.18%,,,,
2004.03,1123.98,18.02,52.00,187.40,2004.21,3.83,1951.78,31.29,"882,507.96",90.30,"40,828.50",26.89,,29.04,,2.33%,0.96,38.30,4.87%,2.02%,2.85%,,,,
2004.04,1133.36,18.21,53.38,188.00,2004.29,4.35,1961.79,31.53,"888,220.67",92.40,"41,836.82",26.90,,29.06,,1.83%,0.97,36.71,4.79%,2.45%,2.34%,,,,
2004.05,1102.78,18.41,54.77,189.10,2004.37,4.72,1897.75,31.68,"860,422.68",94.25,"42,730.63",25.90,,27.98,,1.66%,1.00,35.56,5.25%,2.90%,2.35%,,,,
2004.06,1132.76,18.60,56.15,189.70,2004.46,4.73,1943.18,31.91,"882,224.12",96.32,"43,731.14",26.40,,28.52,,1.57%,1.02,35.56,5.30%,2.87%,2.43%,,,,
2004.07,1105.85,18.79,56.69,189.40,2004.54,4.50,1900.02,32.28,"863,851.32",97.40,"44,284.24",25.70,,27.76,,1.86%,1.02,36.41,5.68%,2.71%,2.97%,,,,
2004.08,1088.94,18.97,57.23,189.50,2004.62,4.28,1869.98,32.58,"851,427.39",98.28,"44,747.36",25.17,,27.19,,2.13%,1.02,37.17,5.81%,2.64%,3.17%,,,,
2004.09,1117.66,19.16,57.77,189.90,2004.71,4.13,1915.25,32.83,"873,288.22",99.00,"45,138.83",25.67,,27.73,,2.19%,1.01,37.68,5.72%,2.41%,3.30%,,,,
2004.1,1117.21,19.25,58.03,190.90,2004.79,4.10,1904.45,32.82,"869,610.94",98.92,"45,169.24",25.41,,27.45,,2.31%,1.00,37.70,5.50%,2.66%,2.84%,,,,
2004.11,1168.94,19.35,58.29,191.00,2004.87,4.19,1991.59,32.96,"910,654.29",99.31,"45,410.40",26.47,,28.58,,2.05%,1.00,37.54,5.66%,2.76%,2.90%,,,,
2004.12,1199.21,19.44,58.55,190.30,2004.96,4.23,2050.68,33.24,"938,939.10",100.12,"45,842.58",27.14,,29.31,,1.88%,1.00,37.68,5.46%,2.90%,2.56%,,,,
2005.01,1181.41,19.70,59.11,190.70,2005.04,4.22,2016.00,33.62,"924,344.99",100.86,"46,245.55",26.59,,28.71,,1.95%,1.01,37.77,5.56%,3.25%,2.31%,,,,
2005.02,1199.63,19.97,59.66,191.80,2005.12,4.17,2035.36,33.88,"934,511.84",101.23,"46,477.74",26.74,,28.87,,2.00%,0.98,37.83,5.70%,3.11%,2.59%,,,,
2005.03,1194.90,20.23,60.22,193.30,2005.21,4.50,2011.60,34.06,"924,907.06",101.38,"46,613.02",26.34,,28.43,,1.77%,1.02,36.68,5.75%,3.33%,2.42%,,,,
2005.04,1164.43,20.46,61.23,194.60,2005.29,4.34,1947.21,34.22,"896,611.87",102.40,"47,149.71",25.41,,27.43,,2.10%,1.02,37.04,6.15%,3.32%,2.83%,,,,
2005.05,1178.28,20.70,62.25,194.40,2005.37,4.14,1972.39,34.65,"909,539.20",104.20,"48,049.52",25.65,,27.69,,2.24%,1.01,37.82,6.05%,2.83%,3.22%,,,,
2005.06,1202.25,20.93,63.26,194.50,2005.46,4.00,2011.48,35.02,"928,910.67",105.84,"48,877.43",26.07,,28.14,,2.30%,0.99,38.36,5.74%,2.52%,3.22%,,,,
2005.07,1222.24,21.11,64.33,195.40,2005.54,4.18,2035.51,35.16,"941,359.12",107.13,"49,546.43",26.29,,28.37,,2.13%,1.00,37.75,5.59%,2.74%,2.85%,,,,
2005.08,1224.27,21.29,65.40,196.40,2005.62,4.26,2028.51,35.28,"939,481.07",108.36,"50,186.69",26.10,,28.17,,2.11%,1.01,37.45,5.37%,2.99%,2.38%,,,,
2005.09,1225.92,21.47,66.47,198.80,2005.71,4.20,2006.72,35.14,"930,746.53",108.81,"50,465.55",25.73,,27.76,,2.33%,0.98,37.31,5.00%,3.06%,1.93%,,,,
2005.1,1191.96,21.72,67.59,199.20,2005.79,4.46,1947.22,35.48,"904,517.56",110.42,"51,290.60",24.88,,26.84,,2.19%,1.00,36.59,5.75%,3.38%,2.37%,,,,
2005.11,1237.37,21.97,68.71,197.60,2005.87,4.54,2037.77,36.18,"947,980.52",113.16,"52,640.47",25.93,,27.98,,1.87%,1.01,36.79,5.58%,3.19%,2.39%,,,,
2005.12,1262.07,22.22,69.83,196.80,2005.96,4.47,2086.89,36.74,"972,258.70",115.47,"53,794.82",26.44,,28.53,,1.83%,1.01,37.28,5.23%,3.12%,2.11%,,,,
2006.01,1278.73,22.41,70.78,198.30,2006.04,4.42,2098.45,36.77,"979,069.06",116.15,"54,190.68",26.47,,28.55,,1.89%,0.99,37.29,4.45%,3.26%,1.18%,,,,
2006.02,1276.65,22.59,71.72,198.70,2006.12,4.57,2090.81,37.00,"976,947.41",117.46,"54,885.78",26.25,,28.31,,1.76%,0.99,36.91,4.40%,3.67%,0.74%,,,,
2006.03,1293.74,22.78,72.67,199.80,2006.21,4.72,2107.14,37.10,"986,019.51",118.36,"55,385.19",26.33,,28.40,,1.60%,0.98,36.41,4.91%,3.67%,1.23%,,,,
2006.04,1302.17,23.00,73.28,201.50,2006.29,4.99,2102.98,37.14,"985,519.89",118.34,"55,457.90",26.15,,28.20,,1.41%,0.99,35.48,5.16%,3.98%,1.17%,,,,
2006.05,1290.01,23.22,73.88,202.50,2006.37,5.11,2073.05,37.31,"972,952.76",118.73,"55,724.37",25.65,,27.66,,1.39%,1.00,35.12,5.22%,4.06%,1.15%,,,,
2006.06,1253.17,23.44,74.49,202.90,2006.46,5.11,2009.88,37.59,"944,774.28",119.47,"56,158.57",24.75,,26.69,,1.55%,1.01,35.20,5.60%,4.18%,1.42%,,,,
2006.07,1260.24,23.66,75.85,203.50,2006.54,5.09,2015.26,37.83,"948,785.19",121.29,"57,104.49",24.70,,26.63,,1.59%,1.02,35.30,5.92%,4.32%,1.60%,,,,
2006.08,1287.15,23.88,77.21,203.90,2006.62,4.88,2054.25,38.11,"968,638.90",123.22,"58,104.04",25.05,,27.02,,1.74%,1.02,35.96,5.82%,4.07%,1.75%,,,,
2006.09,1317.74,24.10,78.57,202.90,2006.71,4.72,2113.44,38.65,"998,065.51",126.01,"59,509.47",25.64,,27.66,,1.73%,1.00,36.75,5.43%,3.77%,1.66%,,,,
2006.1,1363.38,24.36,79.55,201.80,2006.79,4.73,2198.55,39.28,"1,039,808.31",128.28,"60,670.36",26.54,,28.62,,1.50%,1.01,37.06,4.93%,3.56%,1.38%,,,,
2006.11,1388.64,24.62,80.53,201.50,2006.87,4.60,2242.62,39.76,"1,062,217.19",130.05,"61,600.09",26.93,,29.03,,1.54%,1.01,37.65,4.85%,3.07%,1.78%,,,,
2006.12,1416.42,24.88,81.51,201.80,2006.96,4.56,2284.09,40.12,"1,083,439.95",131.44,"62,348.17",27.28,,29.41,,1.54%,0.99,37.86,5.04%,2.71%,2.34%,,,,
2007.01,1424.16,25.08,82.06,202.42,2007.04,4.76,2289.58,40.33,"1,087,639.22",131.92,"62,667.15",27.21,,29.33,,1.35%,1.01,37.29,5.09%,2.88%,2.22%,,,,
2007.02,1444.80,25.29,82.60,203.50,2007.12,4.72,2310.40,40.44,"1,099,130.65",132.09,"62,840.43",27.32,,29.44,,1.40%,1.02,37.35,5.22%,2.86%,2.36%,,,,
2007.03,1406.95,25.49,83.15,205.35,2007.21,4.56,2229.57,40.39,"1,062,279.45",131.77,"62,780.15",26.23,,28.26,,1.78%,0.99,37.63,5.75%,2.74%,3.01%,,,,
2007.04,1463.64,25.72,83.74,206.69,2007.29,4.69,2304.44,40.49,"1,099,556.86",131.84,"62,909.52",26.98,,29.07,,1.60%,1.00,37.15,5.34%,3.03%,2.31%,,,,
2007.05,1511.14,25.94,84.33,207.95,2007.37,4.75,2364.77,40.60,"1,129,960.43",131.97,"63,058.06",27.55,,29.68,,1.53%,0.98,36.89,5.22%,3.11%,2.11%,,,,
2007.06,1514.19,26.17,84.92,208.35,2007.46,5.10,2364.96,40.87,"1,131,678.64",132.63,"63,467.70",27.42,,29.53,,1.20%,1.01,35.97,5.38%,3.48%,1.90%,,,,
2007.07,1520.71,26.44,82.81,208.30,2007.54,5.00,2375.75,41.31,"1,138,487.91",129.38,"61,998.66",27.41,,29.52,,1.29%,1.03,36.41,5.43%,3.26%,2.17%,,,,
2007.08,1454.62,26.71,80.71,207.92,2007.62,4.67,2276.68,41.80,"1,092,679.52",126.32,"60,625.13",26.15,,28.16,,1.76%,1.02,37.58,5.86%,3.02%,2.83%,,,,
2007.09,1497.12,26.98,78.60,208.49,2007.71,4.52,2336.75,42.11,"1,123,198.08",122.68,"58,968.80",26.73,,28.78,,1.83%,1.00,38.07,5.68%,2.86%,2.82%,,,,
2007.1,1539.66,27.23,74.46,208.94,2007.79,4.53,2398.02,42.41,"1,154,346.30",115.97,"55,825.72",27.32,,29.42,,1.73%,1.03,38.10,5.69%,2.73%,2.95%,,,,
2007.11,1463.39,27.48,70.32,210.18,2007.87,4.15,2265.77,42.55,"1,092,392.07",108.88,"52,492.51",25.73,,27.71,,2.41%,1.01,39.19,6.44%,2.48%,3.96%,,,,
2007.12,1479.22,27.73,66.18,210.04,2007.96,4.10,2291.82,42.96,"1,106,676.28",102.54,"49,512.47",25.96,,27.96,,2.43%,1.03,39.51,6.61%,2.37%,4.24%,,,,
2008.01,1378.76,27.92,64.25,211.08,2008.04,3.74,2125.61,43.04,"1,028,147.48",99.05,"47,911.51",24.02,,25.89,,3.13%,1.00,40.62,7.85%,1.89%,5.96%,,,,
2008.02,1354.87,28.11,62.32,211.69,2008.12,3.74,2082.73,43.21,"1,009,148.73",95.80,"46,417.85",23.50,,25.33,,3.23%,1.02,40.63,7.69%,1.62%,6.07%,,,,
2008.03,1316.94,28.30,60.39,213.53,2008.21,3.51,2007.02,43.13,"974,209.21",92.03,"44,673.63",22.61,,24.38,,3.70%,0.99,41.18,8.05%,1.50%,6.55%,,,,
2008.04,1370.47,28.44,57.38,214.82,2008.29,3.68,2076.01,43.08,"1,009,439.13",86.93,"42,266.51",23.36,,25.20,,3.43%,0.99,40.48,7.44%,1.63%,5.81%,,,,
2008.05,1403.22,28.57,54.38,216.63,2008.37,3.88,2107.87,42.92,"1,026,669.98",81.68,"39,784.85",23.70,,25.58,,3.24%,0.99,39.60,7.42%,1.74%,5.68%,,,,
2008.06,1341.25,28.71,51.37,218.82,2008.46,4.10,1994.68,42.70,"973,272.26",76.40,"37,276.42",22.42,,24.22,,3.35%,1.01,38.63,8.21%,2.06%,6.14%,,,,
2008.07,1257.33,28.76,49.56,219.96,2008.54,4.01,1860.11,42.54,"909,340.05",73.32,"35,845.74",20.91,,22.60,,3.80%,1.01,38.84,9.12%,2.05%,7.07%,,,,
2008.08,1281.47,28.80,47.76,219.09,2008.62,3.89,1903.42,42.78,"932,255.96",70.94,"34,742.47",21.40,,23.16,,3.76%,1.02,39.51,9.10%,1.89%,7.21%,,,,
2008.09,1216.95,28.85,45.95,218.78,2008.71,3.69,1810.09,42.91,"888,295.88",68.35,"33,540.57",20.36,,22.05,,4.17%,0.99,40.35,9.80%,1.60%,8.21%,,,,
2008.1,968.80,28.70,35.59,216.57,2008.79,3.81,1455.70,43.12,"716,141.75",53.48,"26,310.77",16.39,,17.77,,5.11%,1.03,40.49,11.73%,1.44%,10.29%,,,,
2008.11,883.04,28.54,25.24,212.43,2008.87,3.53,1352.75,43.73,"667,286.28",38.66,"19,070.58",15.26,,16.58,,5.64%,1.10,42.37,12.33%,1.07%,11.26%,,,,
2008.12,877.56,28.39,14.88,210.23,2008.96,2.42,1358.40,43.95,"671,881.92",23.03,"11,392.50",15.38,,16.73,,6.60%,0.99,47.13,11.65%,0.30%,11.35%,,,,
2009.01,865.58,28.01,12.21,211.14,2009.04,2.52,1334.05,43.17,"661,617.41",18.81,"9,330.33",15.17,,16.55,,6.61%,0.97,46.61,11.99%,0.52%,11.47%,,,,
2009.02,805.23,27.64,9.53,212.19,2009.12,2.87,1234.90,42.38,"614,194.12",14.62,"7,271.61",14.12,,15.43,,6.79%,1.01,45.08,13.42%,0.86%,12.55%,,,,
2009.03,757.13,27.26,6.86,212.71,2009.21,2.82,1158.31,41.70,"577,833.13",10.49,"5,235.48",13.32,,14.59,,7.26%,0.99,45.27,14.27%,0.88%,13.39%,,,,
2009.04,848.15,26.70,7.08,213.24,2009.29,2.93,1294.33,40.75,"647,380.78",10.80,"5,401.52",14.98,,16.44,,6.27%,0.97,44.83,13.33%,0.98%,12.35%,,,,
2009.05,902.41,26.15,7.29,213.86,2009.37,3.29,1373.17,39.79,"688,470.95",11.10,"5,564.26",16.00,,17.59,,5.51%,0.97,43.45,12.44%,1.42%,11.02%,,,,
2009.06,926.12,25.59,7.51,215.69,2009.46,3.72,1397.25,38.61,"702,155.40",11.33,"5,693.85",16.38,,18.04,,5.02%,1.02,41.67,12.37%,2.17%,10.21%,,,,
2009.07,935.82,25.03,9.19,215.35,2009.54,3.56,1414.12,37.82,"712,220.12",13.88,"6,991.65",16.69,,18.41,,5.02%,1.00,42.42,12.62%,2.38%,10.24%,,,,
2009.08,1009.73,24.46,10.86,215.83,2009.62,3.59,1522.39,36.88,"768,298.80",16.38,"8,265.86",18.09,,19.98,,4.53%,1.02,42.35,11.41%,2.41%,9.00%,,,,
2009.09,1044.55,23.90,12.54,215.97,2009.71,3.40,1573.91,36.01,"795,810.86",18.90,"9,553.84",18.83,,20.82,,4.46%,1.00,43.12,11.35%,2.17%,9.19%,,,,
2009.1,1067.66,23.40,25.35,216.18,2009.79,3.39,1607.18,35.23,"814,119.44",38.16,"19,330.06",19.36,,21.42,,4.32%,1.00,43.24,11.07%,2.12%,8.95%,,,,
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.40,1636.75,34.46,"830,550.37",57.40,"29,128.46",19.81,,21.94,,4.19%,0.99,43.29,11.34%,2.03%,9.31%,,,,
2009.12,1110.38,22.41,50.97,215.95,2009.96,3.59,1673.25,33.77,"850,503.55",76.81,"39,040.84",20.32,,22.51,,3.85%,0.99,42.81,11.36%,2.13%,9.23%,,,,
2010.01,1123.58,22.24,54.29,216.69,2010.04,3.73,1687.38,33.40,"859,097.81",81.53,"41,510.55",20.53,,22.74,,3.67%,1.01,42.29,11.57%,2.32%,9.25%,,,,
2010.02,1089.16,22.07,57.61,216.74,2010.12,3.69,1635.28,33.14,"833,978.43",86.50,"44,112.43",19.92,,22.07,,3.80%,1.00,42.55,11.88%,2.49%,9.40%,,,,
2010.03,1152.05,21.90,60.93,217.63,2010.21,3.73,1722.63,32.75,"879,918.02",91.11,"46,537.39",21.00,,23.27,,3.46%,0.99,42.37,9.00%,3.16%,5.84%,,,,
2010.04,1197.32,21.95,62.99,218.01,2010.29,3.85,1787.22,32.76,"914,303.39",94.02,"48,098.19",21.80,,24.15,,3.18%,1.04,42.01,9.12%,3.53%,5.58%,,,,
2010.05,1125.06,21.99,65.04,218.18,2010.37,3.42,1678.06,32.80,"859,856.85",97.01,"49,711.09",20.48,,22.68,,3.90%,1.02,43.63,10.42%,3.14%,7.28%,,,,
2010.06,1083.36,22.04,67.10,217.97,2010.46,3.20,1617.44,32.91,"830,200.74",100.18,"51,420.09",19.74,,21.86,,4.24%,1.02,44.61,11.45%,2.80%,8.65%,,,,
2010.07,1079.80,22.14,68.69,218.01,2010.54,3.01,1611.78,33.05,"828,711.82",102.53,"52,714.81",19.67,,21.77,,4.43%,1.03,45.45,11.79%,2.67%,9.12%,,,,
